onset_sec,duration_sec,pitch,velocity,track,channel,id,last_beat,last_beat_ref
1.5077442,1.4449772,36,55,0,0,n0,-10.0,-10.0
1.5104152,1.4423063,51,54,0,0,n1,1.5090795,0.0
1.5958852,1.3568362,43,71,0,0,n2,1.5090795,0.0
1.5958852,1.3568362,55,69,0,0,n3,1.5090795,0.0
1.6853615,1.2673599,63,76,0,0,n4,1.5090795,0.0
1.689368,1.2633535,48,55,0,0,n5,1.5090795,0.0
1.7988764,1.153845,48,51,0,0,n6,1.5090795,0.0
1.8189085,1.133813,63,47,0,0,n7,1.5090795,0.0
1.8322631,1.1204582,64,61,0,0,n8,1.5090795,0.0
1.8683208,1.0844007,68,83,0,0,n9,1.5090795,0.0
1.8749981,1.0777233,55,76,0,0,n10,1.8716595,1.0
1.9751583,0.97756314,75,79,0,0,n11,1.8716595,1.0
2.0699766,0.88274485,60,3,0,0,n12,1.8716595,1.0
2.071312,0.88140935,75,86,0,0,n13,1.8716595,1.0
2.1233952,0.8293261,74,49,0,0,n14,1.8716595,1.0
2.1274018,0.8253197,67,78,0,0,n15,1.8716595,1.0
2.1380854,0.81463593,78,87,0,0,n16,1.8716595,1.0
2.1607885,0.79193294,79,86,0,0,n17,1.8716595,1.0
2.2182136,0.7345078,87,93,0,0,n18,1.8716595,1.0
2.239581,0.7131403,72,73,0,0,n19,2.2288976,2.0
2.3090255,0.64369595,67,82,0,0,n20,2.2288976,2.0
2.3197093,0.6330122,79,81,0,0,n21,2.2288976,2.0
2.330393,0.62232846,62,2,0,0,n22,2.2288976,2.0
2.3985019,0.55421954,75,82,0,0,n23,2.2288976,2.0
2.4118567,0.5408648,60,68,0,0,n24,2.2288976,2.0
2.4399014,0.51282,63,35,0,0,n25,2.2288976,2.0
2.5066748,0.44604656,75,87,0,0,n26,2.2288976,2.0
2.5173585,0.43536282,59,67,0,0,n27,2.2288976,2.0
2.5547516,0.3979697,60,25,0,0,n28,2.2288976,2.0
2.606835,0.3458864,53,77,0,0,n29,2.2288976,2.0
2.6161833,0.33653814,67,73,0,0,n30,2.611509,3.0
2.6682665,0.28445485,48,66,0,0,n31,2.611509,3.0
2.6736085,0.27911296,63,73,0,0,n32,2.611509,3.0
2.7737687,0.17895281,48,63,0,0,n33,2.611509,3.0
2.7857878,0.1669336,63,67,0,0,n34,2.611509,3.0
2.8418775,0.110843904,43,92,0,0,n35,2.611509,3.0
2.860574,0.09214734,55,72,0,0,n36,2.611509,3.0
2.9674115,1.4610028,50,103,0,0,n37,2.611509,3.0
2.971418,1.4569964,36,84,0,0,n38,2.969415,4.0
3.0889392,1.3394752,41,78,0,0,n39,2.969415,4.0
3.102294,1.3261205,56,80,0,0,n40,2.969415,4.0
3.1917703,1.236644,48,76,0,0,n41,2.969415,4.0
3.199783,1.2286313,62,71,0,0,n42,2.969415,4.0
3.2999432,1.1284711,48,74,0,0,n43,2.969415,4.0
3.3012788,1.1271356,62,85,0,0,n44,2.969415,4.0
3.376065,1.0523493,53,79,0,0,n45,2.969415,4.0
3.3827424,1.045672,68,82,0,0,n46,3.3794036,5.0
3.4708834,0.9575311,74,78,0,0,n47,3.3794036,5.0
3.4909153,0.93749905,60,63,0,0,n48,3.3794036,5.0
3.5737143,0.8547,74,91,0,0,n49,3.3794036,5.0
3.649836,0.7785783,80,91,0,0,n50,3.3794036,5.0
3.6605198,0.7678945,65,57,0,0,n51,3.3794036,5.0
3.6685326,0.75988173,64,49,0,0,n52,3.3794036,5.0
3.7272933,0.7011211,86,87,0,0,n53,3.3794036,5.0
3.737977,0.6904373,72,82,0,0,n54,3.732635,6.0
3.828789,0.59962547,80,87,0,0,n55,3.732635,6.0
3.8368018,0.59161264,65,76,0,0,n56,3.732635,6.0
3.9209363,0.5074781,74,67,0,0,n57,3.732635,6.0
3.9249427,0.50347173,60,72,0,0,n58,3.732635,6.0
4.029109,0.39930516,60,79,0,0,n59,3.732635,6.0
4.0331154,0.39529875,74,82,0,0,n60,3.732635,6.0
4.115915,0.3124997,68,78,0,0,n61,3.732635,6.0
4.1252627,0.3031514,53,61,0,0,n62,4.120589,7.0
4.139953,0.28846124,52,64,0,0,n63,4.120589,7.0
4.190701,0.23771344,62,66,0,0,n64,4.120589,7.0
4.2147393,0.213675,48,18,0,0,n65,4.120589,7.0
4.270829,0.15758531,47,55,0,0,n66,4.120589,7.0
4.2828484,0.14556609,62,72,0,0,n67,4.120589,7.0
4.290861,0.13755327,48,25,0,0,n68,4.120589,7.0
4.330925,0.097489215,41,71,0,0,n69,4.120589,7.0
